duration,protocol_type,service,flag,src_bytes,dst_bytes,hot,logged_in,count,srv_count,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_same_src_port_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0,0,21,5,0,0,0,0,106,106,0,10,0,255,255,10,0,3,3
0,0,21,9,324,276,0,1,3,3,0,10,0,255,236,9,0,0,0
3,0,58,2,0,15,0,0,1,6,10,10,0,89,85,3,0,8,7
0,2,11,9,20,0,0,0,1,70,0,10,0,3,255,10,10,0,0
0,0,47,5,0,0,0,0,128,13,0,1,0,255,13,0,0,0,0
0,0,42,1,0,0,0,0,488,1,9,0,10,255,1,0,0,9,10
0,0,42,1,0,0,0,0,490,1,10,0,10,255,1,0,0,10,10
1,0,52,9,2599,293,0,1,2,2,0,10,0,255,62,2,0,7,0
0,0,21,9,305,733,0,1,11,11,0,10,0,53,255,10,0,0,0
0,0,47,5,0,0,0,0,214,4,0,0,1,255,4,0,0,0,0
0,0,21,9,219,6185,0,1,3,6,0,10,0,12,255,10,1,0,0
0,1,47,9,48,0,0,0,5,5,0,10,0,255,255,10,0,0,0
0,0,21,9,261,10314,0,1,1,1,0,10,0,38,255,10,0,0,0
0,0,58,8,0,44,0,0,1,1,0,10,0,255,123,5,0,5,0
0,1,47,9,46,43,0,0,114,114,0,10,0,255,255,10,4,0,0
1,0,52,9,2599,293,0,1,2,2,0,10,0,255,190,8,0,2,0
0,0,21,9,199,431,0,1,11,11,0,10,0,11,253,10,1,0,0
0,0,27,5,0,0,0,0,158,12,0,1,1,255,12,0,0,0,0
0,2,11,9,20,0,0,0,1,56,0,10,0,1,165,10,10,0,0
4,0,45,9,27,93,0,1,1,1,0,10,0,183,164,9,0,0,0
0,1,47,9,56,53,0,0,442,442,0,10,0,255,255,10,9,0,0
4,0,45,9,30,93,0,1,1,1,0,10,0,255,247,10,0,0,0
0,0,17,9,1030,0,0,0,1,1,0,10,0,129,58,2,2,0,0
0,0,21,4,54540,7300,1,1,4,4,2,10,0,255,255,10,0,0,0
0,1,47,9,52,50,0,0,511,511,0,10,0,255,255,10,8,0,0
0,1,9,9,45,134,0,0,105,184,0,10,0,255,255,10,0,0,0
0,0,21,9,242,433,0,1,14,15,0,10,0,234,255,10,0,0,0
0,1,47,9,55,54,0,0,511,511,0,10,0,255,255,10,10,0,0
0,0,21,9,197,1026,0,1,18,18,0,10,0,55,255,10,0,0,0
7658,0,58,9,0,44,0,0,1,1,0,10,0,255,166,6,0,0,0
0,0,21,9,292,276,0,1,22,22,0,10,0,255,255,10,0,0,0
0,0,21,9,305,15924,0,1,2,7,0,10,0,12,255,10,1,0,0
0,1,47,9,28,0,0,0,44,44,0,10,0,64,44,7,7,0,0
0,0,47,1,0,0,0,0,250,15,10,1,1,255,15,1,0,10,10
0,0,21,9,275,27438,0,1,5,7,0,10,0,81,255,10,0,0,0
0,1,47,9,28,0,0,0,72,72,0,10,0,92,72,8,8,0,0
0,0,47,1,0,0,0,0,218,20,10,1,1,255,20,1,0,10,10
0,1,9,9,74,43,0,0,81,81,0,10,0,255,230,9,4,0,0
0,2,12,9,1032,0,0,0,459,459,0,10,0,255,255,10,10,0,0
5,0,45,9,26,93,0,1,1,1,0,10,0,181,162,9,0,1,0
0,0,21,9,455,6194,0,1,3,9,0,10,0,255,255,10,0,0,0
0,0,21,9,254,1699,0,1,7,7,0,10,0,255,247,10,0,0,0
0,0,21,9,326,5320,0,1,29,29,0,10,0,254,255,10,0,0,0
0,1,47,9,54,51,0,0,225,225,0,10,0,255,255,10,9,0,0
0,0,21,9,319,327,0,1,1,9,0,10,0,20,249,10,0,0,0
0,0,66,1,0,0,0,0,243,3,10,0,1,255,3,0,0,10,10
0,0,47,1,0,0,0,0,236,10,10,0,1,208,10,0,0,10,10
796,0,21,4,56504,0,0,1,70,70,10,10,0,255,253,10,0,3,3
0,2,12,9,508,0,0,0,511,511,0,10,0,137,14,1,1,8,0
0,0,44,1,0,0,0,0,291,14,10,0,1,255,14,0,0,10,10
0,0,47,1,0,0,0,0,255,13,10,0,1,255,13,0,0,10,10
0,0,47,5,0,0,0,0,230,7,0,0,1,255,7,0,0,0,0
0,0,21,9,316,629,0,1,2,3,0,10,0,10,255,10,1,0,0
0,0,21,9,259,7080,0,1,3,3,0,10,0,11,203,10,1,0,0
0,0,17,1,0,0,0,0,221,11,10,0,1,255,11,0,0,10,10
7344,0,58,9,0,44,0,0,1,1,0,10,0,255,233,9,0,1,0
0,1,47,9,55,54,0,0,509,509,0,10,0,255,255,10,9,0,0
0,0,45,5,0,0,0,0,1,4,0,10,0,51,84,3,0,0,0
0,0,21,9,200,354,0,1,23,27,0,10,0,255,255,10,0,0,0
0,0,21,9,321,741,0,1,25,30,0,10,0,255,255,10,0,0,0
0,0,21,4,42340,7300,1,1,4,5,8,10,0,255,255,10,0,1,1
0,0,21,5,0,0,0,0,86,86,0,10,0,255,255,10,0,5,5
0,0,42,1,0,0,0,0,461,1,9,0,10,255,1,0,0,10,10
0,0,21,9,174,12382,0,1,6,6,0,10,0,255,255,10,0,0,0
796,0,21,4,75484,0,0,1,68,68,10,10,0,255,253,10,0,3,3
0,1,42,9,1,1,0,0,425,1,0,0,10,255,1,0,10,0,0
4,0,45,9,32,93,0,1,1,1,0,10,0,255,238,9,0,0,0
0,1,47,9,54,50,0,0,503,503,0,10,0,255,255,10,8,0,0
0,0,21,9,282,9544,0,1,1,2,0,10,0,9,247,10,1,0,0
0,0,21,9,255,15826,0,1,5,5,0,10,0,255,255,10,0,0,0
0,0,65,1,0,0,0,0,239,6,10,0,1,255,6,0,0,10,10
4,0,45,9,26,93,0,1,1,1,0,10,0,221,202,9,0,0,0
0,0,21,5,0,0,0,0,10,10,0,10,0,255,244,10,0,6,6
0,2,11,9,8,0,0,0,1,30,0,10,0,1,52,10,10,0,0
0,0,67,1,0,0,0,0,228,1,10,0,1,255,1,0,0,10,10
0,0,17,1,0,0,0,0,48,7,10,2,1,255,55,2,0,10,10
0,0,21,9,223,1290,0,1,25,25,0,10,0,25,255,10,0,0,0
0,0,21,9,54540,8314,2,1,5,5,0,10,0,255,229,9,0,0,0
0,0,21,9,246,424,0,1,1,1,0,10,0,253,255,10,0,0,0
0,0,58,8,0,44,0,0,1,1,0,10,0,255,149,6,0,1,1
0,0,21,9,293,5878,0,1,11,11,0,10,0,11,225,10,1,0,0
2,0,58,2,0,15,0,0,1,7,10,10,0,167,88,3,0,9,7
0,0,47,5,0,0,0,0,230,16,0,1,1,255,16,1,0,0,0
0,0,8,1,0,0,0,0,138,5,10,0,1,255,5,0,0,10,10
0,0,42,4,0,0,0,0,1,1,10,10,0,255,1,0,8,8,10
49,0,21,9,217,405,0,1,1,4,0,10,0,8,255,10,1,0,0
0,1,47,9,105,146,0,0,2,2,0,10,0,255,254,10,0,0,0
0,0,21,9,305,4337,0,1,21,29,0,10,0,239,255,10,0,0,0
0,0,13,1,0,0,0,0,124,11,10,1,1,255,11,0,0,10,10
0,0,21,9,295,1233,0,1,16,16,0,10,0,16,255,10,1,0,0
0,0,42,5,0,0,0,0,460,1,10,0,10,255,1,0,0,10,0
0,2,11,9,8,0,0,0,1,46,0,10,0,2,108,10,10,0,0
0,0,25,5,0,0,0,0,1,4,0,10,0,47,86,3,0,0,0
0,2,11,9,20,0,0,0,1,55,0,10,0,2,29,10,10,0,0
0,0,21,9,217,177,0,1,5,9,0,10,0,255,255,10,0,0,0
0,0,7,2,0,0,0,0,288,10,10,0,1,255,10,0,0,10,10
0,0,21,9,164,29498,0,1,3,4,0,10,0,42,255,10,0,0,0
0,0,45,9,30,217,0,1,1,1,0,10,0,255,3,0,0,0,0
0,0,21,9,303,695,0,1,8,11,0,10,0,11,255,10,1,0,0
3,0,45,9,30,93,0,1,1,1,0,10,0,255,246,10,0,0,0
0,1,47,9,50,0,0,0,1,1,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,203,5,10,0,1,255,5,0,0,10,10
0,0,47,1,0,0,0,0,122,17,10,1,1,24,17,7,0,10,10
0,0,42,1,0,0,0,0,511,1,9,0,10,255,1,0,0,9,10
4,0,45,9,26,93,0,1,1,1,0,10,0,6,9,10,2,0,0
0,0,21,9,299,5800,0,1,12,12,0,10,0,12,255,10,1,0,0
7510,0,58,9,0,44,0,0,1,1,0,10,0,255,180,7,0,3,0
282,0,16,9,164,599,2,1,1,1,0,10,0,255,18,1,0,9,0
0,2,11,9,20,0,0,0,1,57,0,10,0,2,178,10,10,0,0
0,0,21,9,223,5057,0,1,5,7,0,10,0,31,255,10,0,0,0
0,0,52,2,0,0,0,0,235,3,10,0,1,255,3,0,0,10,10
0,0,21,9,271,284,0,1,27,27,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,298,6,10,0,1,255,6,0,0,10,10
3,0,58,2,0,15,0,0,1,6,10,10,0,253,10,0,0,1,8
0,0,66,5,0,0,0,0,262,2,0,0,1,255,2,0,0,0,0
5,0,45,9,32,93,0,1,1,1,0,10,0,255,140,6,0,2,0
0,1,47,9,54,55,0,0,511,511,0,10,0,255,255,10,9,0,0
0,0,21,9,240,7543,0,1,9,9,0,10,0,255,255,10,0,0,0
0,0,21,9,226,785,0,1,26,30,0,10,0,255,255,10,0,0,0
0,0,42,2,0,0,0,0,290,17,10,1,1,255,17,1,0,10,10
0,0,21,9,354,286,0,1,11,12,0,10,0,101,255,10,0,0,0
282,0,16,9,160,597,2,1,1,1,0,10,0,255,2,0,0,1,0
0,1,47,9,105,105,0,0,4,3,0,8,5,255,254,10,0,0,0
0,1,47,9,1,1,0,0,113,1,0,0,6,255,1,0,10,0,0
0,0,21,9,202,1588,0,1,8,11,0,10,0,8,255,10,1,0,0
8040,0,58,9,0,44,0,0,1,1,0,10,0,255,78,3,0,1,2
0,0,21,9,223,7324,0,1,19,20,0,10,0,255,255,10,0,0,0
0,0,58,8,0,44,0,0,1,1,0,10,0,255,73,3,0,6,0
0,0,58,8,0,44,0,0,1,1,0,10,0,255,74,3,0,6,0
0,0,47,1,0,0,0,0,121,19,10,2,1,255,19,1,0,10,10
0,0,42,1,0,0,0,0,464,1,9,0,10,255,1,0,0,9,10
0,0,21,9,54540,8314,2,1,3,3,0,10,0,255,253,10,0,0,0
0,0,21,9,227,3870,0,1,9,9,0,10,0,45,255,10,0,0,0
0,0,47,1,0,0,0,0,132,12,10,1,1,255,12,0,0,10,10
0,1,9,9,29,0,0,0,1,2,0,10,0,104,37,3,3,0,0
4,0,45,9,32,93,0,1,1,1,0,10,0,113,98,9,0,1,0
0,0,21,5,0,0,0,0,126,126,0,10,0,255,255,10,0,3,3
0,0,21,9,228,185,0,1,1,8,0,10,0,106,255,10,0,0,0
0,0,21,9,250,2137,0,1,10,10,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,97,9,10,1,1,255,9,0,0,10,10
0,0,21,9,339,488,0,1,5,5,0,10,0,255,255,10,0,0,0
0,0,47,5,0,0,0,0,142,14,0,1,1,255,14,0,0,0,0
0,1,47,9,53,56,0,0,511,511,0,10,0,255,255,10,10,0,0
0,0,58,2,0,0,0,0,72,16,10,2,1,255,37,2,0,10,10
0,0,21,9,215,2443,0,1,5,5,0,10,0,255,255,10,0,0,0
0,0,21,9,171,4539,0,1,11,11,0,10,0,255,255,10,0,0,0
0,0,21,9,267,56021,0,1,1,1,0,10,0,22,151,10,0,0,0
0,1,9,9,75,44,0,0,176,176,0,10,0,103,80,8,1,0,0
0,0,47,1,0,0,0,0,223,11,10,0,1,255,11,0,0,10,10
1,0,25,2,0,44,0,0,2,4,10,5,10,210,60,2,0,9,10
0,0,58,8,0,44,0,0,1,1,0,10,0,255,118,5,0,5,0
0,0,21,9,224,6220,0,1,20,42,0,10,0,91,255,10,0,0,0
0,0,17,9,868,0,0,0,1,1,0,10,0,139,15,1,1,0,0
0,0,47,1,0,0,0,0,126,19,10,2,1,255,19,1,0,10,10
11,0,52,9,2599,293,0,1,2,2,0,10,0,255,246,10,0,0,0
0,2,11,9,20,0,0,0,1,75,0,10,0,3,71,10,10,0,0
0,0,47,1,0,0,0,0,260,19,10,1,1,255,19,1,0,10,10
0,1,9,9,42,42,0,0,4,7,0,10,0,255,253,10,0,0,0
0,0,21,9,237,198,0,1,1,1,0,10,0,115,255,10,0,0,0
0,0,21,9,311,288,0,1,23,46,0,10,0,255,255,10,0,0,0
0,0,21,9,54540,8314,2,1,4,30,0,10,0,255,255,10,0,0,0
0,0,21,9,330,10872,0,1,5,6,0,10,0,255,255,10,0,0,0
0,1,47,9,105,147,0,0,3,3,0,10,0,255,253,10,0,0,0
0,0,47,10,0,0,0,0,1,1,0,10,0,36,1,0,10,0,0
0,0,21,9,339,1576,0,1,8,8,0,10,0,255,255,10,0,0,0
0,0,52,9,1627,330,0,1,1,1,0,10,0,109,190,8,0,0,0
0,0,21,9,54540,8314,2,1,3,3,0,10,0,255,254,10,0,0,0
0,0,58,6,0,0,0,0,4,19,8,5,8,61,85,3,0,9,7
0,0,21,9,306,2507,0,1,3,3,0,10,0,255,251,10,0,0,0
0,0,47,1,0,0,0,0,106,7,10,1,1,255,7,0,0,10,10
8200,0,58,9,0,15,0,0,1,1,0,10,0,255,39,2,0,1,3
0,0,21,9,364,1238,0,1,16,16,0,10,0,79,255,10,0,0,0
0,2,12,9,1008,0,0,0,106,106,0,10,0,255,255,10,10,0,0
0,0,47,1,0,0,0,0,220,16,10,1,1,255,16,1,0,10,10
0,0,21,9,238,1554,0,1,3,3,0,10,0,24,249,10,0,0,0
0,1,47,9,54,53,0,0,509,509,0,10,0,255,254,10,10,0,0
0,0,21,9,317,290,0,1,38,38,0,10,0,255,255,10,0,0,0
0,1,9,9,42,42,0,0,11,17,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,239,15,10,1,1,255,15,1,0,10,10
4,0,45,9,26,93,0,1,1,1,0,10,0,229,210,9,0,0,0
0,0,21,9,324,392,0,1,26,45,0,10,0,255,255,10,0,0,0
0,0,21,9,288,294,0,1,3,3,0,10,0,3,245,10,3,0,0
0,1,47,9,52,49,0,0,511,511,0,10,0,255,255,10,9,0,0
0,0,61,5,0,0,0,0,175,14,0,1,1,255,14,0,0,0,0
0,0,2,1,0,0,0,0,150,4,10,0,1,255,4,0,0,10,10
0,0,21,9,249,1512,0,1,11,41,0,10,0,255,255,10,0,0,0
0,0,43,9,44,192,0,0,5,1,6,2,8,255,36,1,0,4,0
281,0,16,9,163,599,2,1,1,1,0,10,0,255,4,0,0,2,0
0,1,9,9,44,112,0,0,1,2,0,10,0,255,243,10,0,0,0
0,0,42,1,0,0,0,0,493,1,9,0,10,255,1,0,0,10,10
0,0,47,1,0,0,0,0,218,18,10,1,1,255,18,1,0,10,10
0,0,21,9,171,4531,0,1,9,9,0,10,0,204,204,10,0,0,0
2060,0,21,4,72564,0,0,1,12,12,10,10,0,255,244,10,0,4,4
0,0,21,9,165,7764,0,1,2,15,0,10,0,2,255,10,5,0,0
282,0,16,9,154,593,2,1,1,1,0,10,0,16,14,9,1,0,0
0,0,47,1,0,0,0,0,278,10,10,0,1,255,10,0,0,10,10
8068,0,58,8,1,15,0,0,1,1,0,10,0,255,42,2,0,7,0
0,0,21,9,203,9561,0,1,19,22,0,10,0,255,255,10,0,0,0
0,0,16,9,26,157,0,0,1,1,0,10,0,176,83,5,0,0,0
0,0,58,9,125,174,0,0,2,2,0,10,0,255,255,10,0,0,0
282,0,16,9,164,599,2,1,1,1,0,10,0,255,17,1,0,9,0
0,0,47,1,0,0,0,0,246,19,10,1,1,255,19,1,0,10,10
0,0,52,9,717,331,0,1,1,1,0,10,0,14,10,7,1,0,0
0,0,52,9,0,83,0,1,1,1,0,10,0,149,66,4,0,0,0
0,1,47,9,53,52,0,0,508,508,0,10,0,255,255,10,10,0,0
0,1,9,9,44,135,0,0,73,153,0,10,0,255,255,10,0,0,0
0,0,21,9,273,379,0,1,1,1,0,10,0,130,255,10,0,0,0
1,0,45,2,0,36,0,1,2,4,5,5,10,66,60,3,0,9,10
0,0,21,9,240,3751,0,1,7,8,0,10,0,118,230,10,0,0,0
0,1,47,9,52,52,0,0,508,508,0,10,0,255,255,10,10,0,0
0,0,21,9,343,753,0,1,11,11,0,10,0,255,255,10,0,0,0
0,0,21,9,54540,8314,2,1,4,4,0,10,0,255,254,10,0,0,0
0,0,21,9,243,1006,0,1,2,2,0,10,0,19,255,10,0,0,0
0,0,47,1,0,0,0,0,216,4,10,0,1,255,4,0,0,10,10
1016,0,21,4,3904,0,0,1,28,28,7,10,0,255,255,10,0,7,7
0,1,47,9,105,0,0,0,6,6,0,10,0,255,255,10,0,0,0
0,0,33,5,0,0,0,0,130,4,0,0,1,255,4,0,0,0,0
0,0,17,9,12,0,0,0,1,1,0,10,0,9,13,10,10,0,0
0,0,21,9,292,6854,0,1,11,11,0,10,0,255,255,10,0,0,0
0,0,21,9,260,1255,0,1,24,24,0,10,0,255,255,10,0,0,0
0,0,21,4,32120,2920,1,1,2,2,10,10,0,255,254,10,0,1,1
1,0,52,9,2599,293,0,1,2,2,0,10,0,255,22,1,0,9,0
0,0,47,1,0,0,0,0,206,4,10,0,1,18,4,2,1,10,10
0,0,39,5,0,0,0,0,123,6,0,0,1,255,6,0,0,0,0
0,1,47,9,1,1,0,0,13,12,0,9,2,255,23,1,2,8,0
0,0,21,9,312,3349,0,1,4,4,0,10,0,68,255,10,0,0,0
0,0,45,5,0,0,0,0,1,2,0,10,0,5,84,2,2,0,0
0,0,21,9,296,289,0,1,18,23,0,10,0,255,255,10,0,0,0
8168,0,58,9,0,15,0,0,1,1,0,10,0,255,72,3,0,0,0
0,1,47,9,1,1,0,0,53,1,0,0,10,255,1,0,9,1,0
4,0,45,9,28,93,0,1,1,2,0,10,0,255,246,10,0,0,0
0,2,12,9,1008,0,0,0,374,374,0,10,0,255,255,10,10,0,0
0,0,21,9,293,13534,0,1,8,8,0,10,0,8,237,10,1,0,0
0,1,9,9,45,45,0,0,112,191,0,10,0,255,255,10,0,0,0
0,2,12,9,1480,0,0,0,9,9,0,10,0,255,9,0,0,0,0
0,1,9,9,42,42,0,0,12,18,0,10,0,255,252,10,0,0,0
0,0,17,9,44748,0,0,0,1,1,0,10,0,114,27,1,1,0,0
0,0,21,9,362,379,0,1,11,11,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,185,12,10,1,1,255,12,0,0,10,10
440,0,21,9,257,275,0,1,4,4,0,10,0,255,229,9,0,1,0
0,0,45,2,0,36,0,1,1,1,10,10,0,255,51,2,0,7,10
0,0,47,4,0,0,0,0,1,1,10,10,0,255,1,0,8,8,10
0,0,21,9,349,1606,0,1,1,6,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,249,14,10,1,1,255,14,0,0,10,10
0,0,21,5,0,0,0,0,121,121,0,10,0,255,255,10,0,3,3
0,0,17,9,12,0,0,0,1,1,0,10,0,3,17,10,10,0,0
0,0,21,5,0,0,0,0,83,83,0,10,0,255,255,10,0,5,5
0,1,9,9,29,0,0,0,2,1,0,5,10,61,9,2,2,0,0
0,0,21,9,292,356,0,1,3,4,0,10,0,29,255,10,0,0,0
0,0,21,9,313,758,0,1,43,43,0,10,0,255,255,10,0,0,0
4,0,45,9,32,93,0,1,1,1,0,10,0,200,181,9,0,0,0
0,0,17,9,687,0,0,0,1,1,0,10,0,8,1,1,1,2,0
0,2,12,9,1008,0,0,0,470,470,0,10,0,255,255,10,10,0,0
0,0,21,9,144,64498,0,1,1,1,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,145,9,10,1,1,255,9,0,0,10,10
0,0,58,9,0,0,0,0,1,9,0,10,0,60,87,3,0,9,7
1,0,52,9,2599,293,0,1,4,3,2,8,5,255,150,6,0,4,0
0,0,21,5,0,0,0,0,56,17,0,3,1,255,37,2,0,0,0
1,0,52,9,1677,331,0,1,1,2,0,10,0,65,196,9,0,0,0
0,0,21,9,179,9148,0,1,1,1,0,10,0,43,255,10,0,0,0
8144,0,58,9,0,15,0,0,1,1,0,10,0,255,77,3,0,0,0
0,0,21,9,228,4194,0,1,17,49,0,10,0,73,255,10,0,0,0
0,0,21,9,219,5014,0,1,1,1,0,10,0,1,255,10,10,0,0
0,0,35,1,0,0,0,0,283,4,10,0,1,255,4,0,0,10,10
0,0,21,9,292,3247,0,1,4,4,0,10,0,28,255,10,0,0,0
0,0,42,1,0,0,0,0,458,1,9,0,10,255,1,0,0,9,10
0,2,12,9,1032,0,0,0,492,492,0,10,0,255,255,10,10,0,0
1,0,52,9,745,332,0,1,1,3,0,10,0,183,114,6,0,0,0
2076,0,21,4,72564,0,0,1,9,9,10,10,0,255,231,9,0,1,1
0,0,36,5,0,0,0,0,300,20,0,1,0,255,20,1,0,0,0
0,0,21,9,311,12502,0,1,3,3,0,10,0,118,255,10,0,0,0
0,0,47,1,0,0,0,0,251,16,10,1,1,255,16,1,0,10,10
0,0,47,10,0,0,0,0,1,1,0,10,0,152,1,0,10,0,0
0,0,42,1,0,0,0,0,510,1,10,0,10,255,1,0,0,10,10
0,0,42,1,0,0,0,0,491,1,9,0,10,255,1,0,0,9,10
0,0,21,9,213,6931,0,1,20,20,0,10,0,255,255,10,0,0,0
0,0,21,9,54540,8314,2,1,4,10,0,10,0,255,251,10,0,0,0
0,0,21,9,249,3200,0,1,15,16,0,10,0,255,255,10,0,0,0
280,0,17,9,283618,0,0,0,2,2,0,10,0,7,22,9,9,0,0
901,0,21,4,60884,0,0,1,69,69,10,10,0,255,255,10,0,4,4
0,0,21,9,319,314,0,1,33,34,0,10,0,255,255,10,0,0,0
0,0,21,9,206,276,0,1,19,24,0,10,0,255,255,10,0,0,0
0,0,21,9,188,5759,0,1,1,1,0,10,0,255,240,9,0,0,0
0,0,17,1,0,0,0,0,199,3,10,0,1,255,3,0,0,10,10
0,0,21,9,321,809,0,1,10,10,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,124,19,10,2,1,255,19,1,0,10,10
0,1,47,9,1,1,0,0,43,1,0,0,9,255,1,0,10,0,0
0,2,11,9,20,0,0,0,1,51,0,10,0,2,36,10,10,0,0
0,0,21,9,301,2515,0,1,7,7,0,10,0,255,255,10,0,0,0
0,0,21,9,206,1214,0,1,9,9,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,230,5,10,0,1,255,5,0,0,10,10
0,0,21,9,377,2640,0,1,3,25,0,10,0,11,177,10,1,0,0
0,0,47,1,0,0,0,0,216,9,10,0,1,255,9,0,0,10,10
0,0,21,9,305,394,0,1,1,1,0,10,0,255,255,10,0,0,0
1,0,52,9,4329,432,0,1,1,3,0,10,0,190,166,6,0,0,0
0,0,55,1,0,0,0,0,1,3,10,10,0,177,49,2,0,9,10
0,2,12,9,1032,0,0,0,89,89,0,10,0,255,255,10,10,0,0
0,0,40,5,0,0,0,0,171,12,0,1,1,255,12,0,0,0,0
0,0,21,9,308,2239,0,1,6,6,0,10,0,255,253,10,0,6,6
0,0,21,9,213,1227,0,1,3,3,0,10,0,134,134,10,0,0,0
0,0,47,1,0,0,0,0,113,14,10,1,0,255,14,0,0,10,10
0,0,21,9,249,2633,0,1,30,30,0,10,0,107,255,10,0,0,0
0,0,21,1,0,0,0,0,1,1,10,10,0,255,26,1,0,9,10
0,2,12,9,40008,0,0,0,3,3,0,10,0,102,102,10,10,0,0
0,2,12,9,520,0,0,0,270,270,0,10,0,255,255,10,10,0,0
0,0,21,5,0,0,0,0,11,11,0,10,0,255,244,10,0,6,6
0,0,47,4,0,0,0,0,1,1,10,10,0,255,1,0,4,9,10
0,0,21,9,204,2763,0,1,14,14,0,10,0,255,255,10,0,0,0
0,1,47,9,105,146,0,0,1,1,0,10,0,13,13,10,1,0,0
0,0,21,9,291,11881,0,1,12,12,0,10,0,12,253,10,1,0,0
0,0,58,9,124,174,0,0,2,2,0,10,0,255,248,10,0,0,0
0,0,64,2,0,0,0,0,135,12,10,1,1,255,12,0,0,10,10
0,0,47,1,0,0,0,0,261,10,10,0,1,255,10,0,0,10,10
0,0,42,1,0,0,0,0,462,1,9,0,10,255,1,0,0,9,10
281,0,16,9,162,599,2,1,1,1,0,10,0,255,24,1,0,0,0
0,0,21,9,269,11444,0,1,3,3,0,10,0,231,255,10,0,0,0
897,0,21,4,61504,0,0,1,30,30,10,10,0,255,255,10,0,5,5
0,0,47,1,0,0,0,0,240,4,10,0,1,255,4,0,0,10,10
0,0,21,9,523,251,0,1,2,2,0,10,0,17,252,10,1,0,0
0,0,58,9,122,174,0,0,1,1,0,10,0,255,172,7,0,0,0
0,1,9,9,45,143,0,0,137,217,0,10,0,255,255,10,0,0,0
0,0,21,9,54540,8314,2,1,5,5,0,10,0,255,252,10,0,0,0
0,0,21,9,147,34228,0,1,1,1,0,10,0,255,255,10,0,0,0
0,0,21,9,281,286,0,1,17,17,0,10,0,17,255,10,1,0,0
0,0,21,9,199,12330,0,1,10,10,0,10,0,50,255,10,0,0,0
0,0,21,9,293,3048,0,1,11,11,0,10,0,255,255,10,0,0,0
0,1,47,9,1,1,0,0,55,1,0,0,4,255,1,0,4,6,0
0,0,21,9,301,1453,0,1,29,31,0,10,0,58,255,10,0,0,0
0,1,9,9,46,46,0,0,83,156,0,10,0,255,254,10,0,0,0
0,0,58,8,0,44,0,0,1,1,0,10,0,255,136,5,0,0,0
0,0,42,1,0,0,0,0,1,1,10,10,0,255,48,2,0,2,8
0,0,47,1,0,0,0,0,202,3,10,0,1,255,3,0,0,10,10
0,0,17,9,12,0,0,0,2,2,0,10,0,10,36,10,10,0,0
0,0,21,9,214,1108,0,1,1,3,0,10,0,255,255,10,0,0,0
0,0,21,9,223,295,0,1,6,6,0,10,0,6,226,10,2,0,0
0,1,9,9,43,125,0,0,113,193,0,10,0,255,254,10,0,0,0
2054,0,21,4,72564,0,0,1,9,9,10,10,0,255,244,10,0,4,4
0,0,21,9,218,4430,0,1,10,11,0,10,0,10,255,10,1,0,0
0,0,42,1,0,0,0,0,511,1,9,0,10,255,1,0,0,10,10
0,0,21,9,308,912,0,1,20,21,0,10,0,20,255,10,0,0,0
0,2,12,9,1032,0,0,0,135,135,0,10,0,255,255,10,10,0,0
0,0,21,9,310,3222,0,1,3,3,0,10,0,208,187,9,0,0,0
0,2,12,9,520,0,0,0,510,510,0,10,0,226,226,10,10,0,0
0,0,47,1,0,0,0,0,109,6,10,1,1,255,6,0,0,10,10
4,0,45,9,31,93,0,1,1,1,0,10,0,255,209,8,0,1,0
0,0,15,5,0,0,0,0,210,5,0,0,1,255,5,0,0,0,0
0,0,21,9,319,1124,0,1,35,36,0,10,0,154,255,10,0,0,0
0,0,47,1,0,0,0,0,291,14,10,0,1,255,14,0,0,10,10
0,1,47,9,1,1,0,0,117,1,0,0,10,255,1,0,10,0,0
0,0,58,9,125,174,0,0,1,1,0,10,0,255,94,4,0,0,0
0,0,2,1,0,0,0,0,107,11,10,1,1,255,11,0,0,10,10
4,0,52,9,1411,330,0,1,1,1,0,10,0,194,182,7,0,0,0
0,0,21,9,218,246,0,1,11,36,0,10,0,11,255,10,1,0,0
3,0,58,9,191,12615,0,1,1,1,0,10,0,255,7,0,0,0,4
0,0,21,9,54540,8314,2,1,2,2,5,10,0,255,242,10,0,1,1
0,0,65,5,0,0,0,0,204,2,0,0,1,255,2,0,0,0,0
0,0,47,5,0,0,0,0,214,16,0,1,1,255,16,1,0,0,0
0,0,29,1,0,0,0,0,120,12,10,1,1,255,12,0,0,10,10
0,0,52,9,1382,328,0,1,1,2,0,10,0,169,153,6,0,0,0
0,1,42,9,1,1,0,0,161,1,0,0,10,255,1,0,10,0,0
0,0,21,9,209,673,0,1,14,23,0,10,0,255,255,10,0,0,0
